date	time	sl
20010101	0:00	-0.252
20010101	1:00	-0.203
20010101	2:00	-0.174
20010101	3:00	-0.192
20010101	4:00	-0.235
20010101	5:00	-0.309
20010101	6:00	-0.367
20010101	7:00	-0.444
20010101	8:00	-0.511
20010101	9:00	-0.569
20010101	10:00	-0.602
20010101	11:00	-0.598
20010101	12:00	-0.591
20010101	13:00	-0.59
20010101	14:00	-0.573
20010101	15:00	-0.581
20010101	16:00	-0.606
20010101	17:00	-0.632
20010101	18:00	-0.668
20010101	19:00	-0.712
20010101	20:00	-0.734
20010101	21:00	-0.731
20010101	22:00	-0.685
20010101	23:00	-0.617
20010102	0:00	-0.539
20010102	1:00	-0.469
20010102	2:00	-0.411
20010102	3:00	-0.393
20010102	4:00	-0.392
20010102	5:00	-0.426
20010102	6:00	-0.484
20010102	7:00	-0.543
20010102	8:00	-0.606
20010102	9:00	-0.657
20010102	10:00	-0.662
20010102	11:00	-0.648
20010102	12:00	-0.599
20010102	13:00	-0.552
20010102	14:00	-0.489
20010102	15:00	-0.423
20010102	16:00	-0.418
20010102	17:00	-0.434
20010102	18:00	-0.451
20010102	19:00	-0.473
20010102	20:00	-0.503
20010102	21:00	-0.529
20010102	22:00	-0.549
20010102	23:00	-0.524
20010103	0:00	-0.487
20010103	1:00	-0.445
20010103	2:00	-0.413
20010103	3:00	-0.373
20010103	4:00	-0.358
20010103	5:00	-0.366
20010103	6:00	-0.388
20010103	7:00	-0.435
20010103	8:00	-0.493
20010103	9:00	-0.523
20010103	10:00	-0.543
20010103	11:00	-0.525
20010103	12:00	-0.481
20010103	13:00	-0.43
20010103	14:00	-0.374
20010103	15:00	-0.321
20010103	16:00	-0.277
20010103	17:00	-0.248
20010103	18:00	-0.238
20010103	19:00	-0.243
20010103	20:00	-0.263
20010103	21:00	-0.274
20010103	22:00	-0.27
20010103	23:00	-0.239
20010104	0:00	-0.183
20010104	1:00	-0.12
20010104	2:00	-0.045
20010104	3:00	0.019
20010104	4:00	0.073
20010104	5:00	0.091
20010104	6:00	0.06
20010104	7:00	0.02
20010104	8:00	-0.018
20010104	9:00	-0.068
20010104	10:00	-0.104
20010104	11:00	-0.119
20010104	12:00	-0.093
20010104	13:00	-0.043
20010104	14:00	0.007
20010104	15:00	0.044
20010104	16:00	0.083
20010104	17:00	0.091
20010104	18:00	0.066
20010104	19:00	0.016
20010104	20:00	-0.041
20010104	21:00	-0.104
20010104	22:00	-0.175
20010104	23:00	-0.227
20010105	0:00	-0.243
20010105	1:00	-0.236
20010105	2:00	-0.219
20010105	3:00	-0.183
20010105	4:00	-0.148
20010105	5:00	-0.129
20010105	6:00	-0.129
20010105	7:00	-0.154
20010105	8:00	-0.203
20010105	9:00	-0.254
20010105	10:00	-0.311
20010105	11:00	-0.336
20010105	12:00	-0.309
20010105	13:00	-0.229
20010105	14:00	-0.118
20010105	15:00	-0.033
20010105	16:00	0.071
20010105	17:00	0.13
20010105	18:00	0.191
20010105	19:00	0.18
20010105	20:00	0.171
20010105	21:00	0.145
20010105	22:00	0.09
20010105	23:00	0.032
20010106	0:00	-0.027
20010106	1:00	-0.045
20010106	2:00	-0.047
20010106	3:00	-0.028
20010106	4:00	-0.01
20010106	5:00	0.014
20010106	6:00	0.005
20010106	7:00	-0.045
20010106	8:00	-0.118
20010106	9:00	-0.198
20010106	10:00	-0.273
20010106	11:00	-0.353
20010106	12:00	-0.394
20010106	13:00	-0.377
20010106	14:00	-0.313
20010106	15:00	-0.223
20010106	16:00	-0.143
20010106	17:00	-0.073
20010106	18:00	-0.022
20010106	19:00	-0.001
20010106	20:00	-0.001
20010106	21:00	-0.012
20010106	22:00	-0.061
20010106	23:00	-0.131
20010107	0:00	-0.201
20010107	1:00	-0.231
20010107	2:00	-0.224
20010107	3:00	-0.195
20010107	4:00	-0.128
20010107	5:00	-0.051
20010107	6:00	0.012
20010107	7:00	0.051
20010107	8:00	0.045
20010107	9:00	0.015
20010107	10:00	-0.044
20010107	11:00	-0.103
20010107	12:00	-0.165
20010107	13:00	-0.197
20010107	14:00	-0.178
20010107	15:00	-0.115
20010107	16:00	-0.016
20010107	17:00	0.063
20010107	18:00	0.141
20010107	19:00	0.196
20010107	20:00	0.211
20010107	21:00	0.19
20010107	22:00	0.131
20010107	23:00	0.073
20010108	0:00	-0.015
20010108	1:00	-0.093
20010108	2:00	-0.155
20010108	3:00	-0.184
20010108	4:00	-0.163
20010108	5:00	-0.127
20010108	6:00	-0.082
20010108	7:00	-0.05
20010108	8:00	-0.032
20010108	9:00	-0.058
20010108	10:00	-0.124
20010108	11:00	-0.187
20010108	12:00	-0.263
20010108	13:00	-0.32
20010108	14:00	-0.351
20010108	15:00	-0.322
20010108	16:00	-0.225
20010108	17:00	-0.123
20010108	18:00	-0.021
20010108	19:00	0.084
20010108	20:00	0.16
20010108	21:00	0.187
20010108	22:00	0.163
20010108	23:00	0.113
20010109	0:00	0.048
20010109	1:00	-0.036
20010109	2:00	-0.118
20010109	3:00	-0.166
20010109	4:00	-0.169
20010109	5:00	-0.142
20010109	6:00	-0.111
20010109	7:00	-0.068
20010109	8:00	-0.038
20010109	9:00	-0.043
20010109	10:00	-0.093
20010109	11:00	-0.169
20010109	12:00	-0.244
20010109	13:00	-0.359
20010109	14:00	-0.469
20010109	15:00	-0.524
20010109	16:00	-0.498
20010109	17:00	-0.456
20010109	18:00	-0.386
20010109	19:00	-0.339
20010109	20:00	-0.253
20010109	21:00	-0.182
20010109	22:00	-0.165
20010109	23:00	-0.179
20010110	0:00	-0.233
20010110	1:00	-0.278
20010110	2:00	-0.334
20010110	3:00	-0.388
20010110	4:00	-0.421
20010110	5:00	-0.393
20010110	6:00	-0.32
20010110	7:00	-0.237
20010110	8:00	-0.159
20010110	9:00	-0.103
20010110	10:00	-0.073
20010110	11:00	-0.081
20010110	12:00	-0.151
20010110	13:00	-0.23
20010110	14:00	-0.32
20010110	15:00	-0.396
20010110	16:00	-0.449
20010110	17:00	-0.436
20010110	18:00	-0.363
20010110	19:00	-0.266
20010110	20:00	-0.166
20010110	21:00	-0.081
20010110	22:00	-0.013
20010110	23:00	0.016
20010111	0:00	-0.015
20010111	1:00	-0.066
20010111	2:00	-0.141
20010111	3:00	-0.228
20010111	4:00	-0.279
20010111	5:00	-0.316
20010111	6:00	-0.301
20010111	7:00	-0.248
20010111	8:00	-0.182
20010111	9:00	-0.127
20010111	10:00	-0.092
20010111	11:00	-0.082
20010111	12:00	-0.106
20010111	13:00	-0.174
20010111	14:00	-0.268
20010111	15:00	-0.341
20010111	16:00	-0.402
20010111	17:00	-0.418
20010111	18:00	-0.372
20010111	19:00	-0.291
20010111	20:00	-0.177
20010111	21:00	-0.094
20010111	22:00	-0.012
20010111	23:00	0.045
20010112	0:00	0.05
20010112	1:00	0.008
20010112	2:00	-0.064
20010112	3:00	-0.131
20010112	4:00	-0.201
20010112	5:00	-0.274
20010112	6:00	-0.306
20010112	7:00	-0.29
20010112	8:00	-0.231
20010112	9:00	-0.177
20010112	10:00	-0.111
20010112	11:00	-0.076
20010112	12:00	-0.063
20010112	13:00	-0.085
20010112	14:00	-0.165
20010112	15:00	-0.242
20010112	16:00	-0.313
20010112	17:00	-0.386
20010112	18:00	-0.404
20010112	19:00	-0.379
20010112	20:00	-0.301
20010112	21:00	-0.198
20010112	22:00	-0.115
20010112	23:00	-0.041
20010113	0:00	0.003
20010113	1:00	0.002
20010113	2:00	-0.029
20010113	3:00	-0.082
20010113	4:00	-0.147
20010113	5:00	-0.215
20010113	6:00	-0.27
20010113	7:00	-0.285
20010113	8:00	-0.255
20010113	9:00	-0.194
20010113	10:00	-0.128
20010113	11:00	-0.058
20010113	12:00	-0.003
20010113	13:00	0.02
20010113	14:00	-0.009
20010113	15:00	-0.068
20010113	16:00	-0.128
20010113	17:00	-0.201
20010113	18:00	-0.265
20010113	19:00	-0.281
20010113	20:00	-0.228
20010113	21:00	-0.131
20010113	22:00	-0.034
20010113	23:00	0.053
20010114	0:00	0.125
20010114	1:00	0.169
20010114	2:00	0.175
20010114	3:00	0.129
20010114	4:00	0.069
20010114	5:00	0.012
20010114	6:00	-0.059
20010114	7:00	-0.121
20010114	8:00	-0.145
20010114	9:00	-0.113
20010114	10:00	-0.044
20010114	11:00	0.018
20010114	12:00	0.072
20010114	13:00	0.119
20010114	14:00	0.13
20010114	15:00	0.091
20010114	16:00	0.021
20010114	17:00	-0.046
20010114	18:00	-0.112
20010114	19:00	-0.187
20010114	20:00	-0.211
20010114	21:00	-0.187
20010114	22:00	-0.112
20010114	23:00	-0.044
20010115	0:00	0.026
20010115	1:00	0.081
20010115	2:00	0.108
20010115	3:00	0.088
20010115	4:00	0.022
20010115	5:00	-0.039
20010115	6:00	-0.107
20010115	7:00	-0.185
20010115	8:00	-0.241
20010115	9:00	-0.263
20010115	10:00	-0.222
20010115	11:00	-0.168
20010115	12:00	-0.115
20010115	13:00	-0.045
20010115	14:00	0.006
20010115	15:00	0.017
20010115	16:00	-0.012
20010115	17:00	-0.065
20010115	18:00	-0.125
20010115	19:00	-0.182
20010115	20:00	-0.241
20010115	21:00	-0.262
20010115	22:00	-0.239
20010115	23:00	-0.176
20010116	0:00	-0.11
20010116	1:00	-0.052
20010116	2:00	0.001
20010116	3:00	0.02
20010116	4:00	0.009
20010116	5:00	-0.033
20010116	6:00	-0.098
20010116	7:00	-0.162
20010116	8:00	-0.229
20010116	9:00	-0.278
20010116	10:00	-0.275
20010116	11:00	-0.218
20010116	12:00	-0.146
20010116	13:00	-0.074
20010116	14:00	0
20010116	15:00	0.059
20010116	16:00	0.079
20010116	17:00	0.059
20010116	18:00	0.016
20010116	19:00	-0.026
20010116	20:00	-0.085
20010116	21:00	-0.132
20010116	22:00	-0.16
20010116	23:00	-0.135
20010117	0:00	-0.092
20010117	1:00	-0.044
20010117	2:00	0.015
20010117	3:00	0.058
20010117	4:00	0.081
20010117	5:00	0.065
20010117	6:00	0.013
20010117	7:00	-0.041
20010117	8:00	-0.114
20010117	9:00	-0.186
20010117	10:00	-0.242
20010117	11:00	-0.246
20010117	12:00	-0.214
20010117	13:00	-0.157
20010117	14:00	-0.092
20010117	15:00	-0.021
20010117	16:00	0.028
20010117	17:00	0.045
20010117	18:00	0.02
20010117	19:00	-0.044
20010117	20:00	-0.108
20010117	21:00	-0.167
20010117	22:00	-0.219
20010117	23:00	-0.262
20010118	0:00	-0.26
20010118	1:00	-0.235
20010118	2:00	-0.2
20010118	3:00	-0.164
20010118	4:00	-0.134
20010118	5:00	-0.115
20010118	6:00	-0.134
20010118	7:00	-0.183
20010118	8:00	-0.245
20010118	9:00	-0.31
20010118	10:00	-0.377
20010118	11:00	-0.417
20010118	12:00	-0.403
20010118	13:00	-0.352
20010118	14:00	-0.278
20010118	15:00	-0.203
20010118	16:00	-0.124
20010118	17:00	-0.059
20010118	18:00	-0.027
20010118	19:00	-0.034
20010118	20:00	-0.066
20010118	21:00	-0.114
20010118	22:00	-0.16
20010118	23:00	-0.214
20010119	0:00	-0.239
20010119	1:00	-0.241
20010119	2:00	-0.2
20010119	3:00	-0.153
20010119	4:00	-0.107
20010119	5:00	-0.06
20010119	6:00	-0.039
20010119	7:00	-0.043
20010119	8:00	-0.089
20010119	9:00	-0.135
20010119	10:00	-0.185
20010119	11:00	-0.218
20010119	12:00	-0.235
20010119	13:00	-0.204
20010119	14:00	-0.128
20010119	15:00	-0.029
20010119	16:00	0.05
20010119	17:00	0.125
20010119	18:00	0.199
20010119	19:00	0.226
20010119	20:00	0.217
20010119	21:00	0.179
20010119	22:00	0.139
